emoji,unicode,name_en,name_id,alias,emoji_clean,has_skin_tone,category,aliases
👨🏾‍🍳,👨🏾‍🍳,man_cook_medium-dark_skin_tone,koki_pria_warna_kulit_gelap-sedang,koki_pria_warna_kulit_gelap-sedang_dapur_laki-laki_memasak,\U0001f468\U0001f3fe\u200d\U0001f373,True,man_cook,"['koki', 'pria', 'warna', 'kulit', 'gelap-sedang', 'dapur', 'laki-laki', 'memasak']"
👨🏿‍🍳,👨🏿‍🍳,man_cook_dark_skin_tone,koki_pria_warna_kulit_gelap,koki_pria_warna_kulit_gelap_dapur_laki-laki_memasak,\U0001f468\U0001f3ff\u200d\U0001f373,True,man_cook_dark_skin,"['koki', 'pria', 'warna', 'kulit', 'gelap', 'dapur', 'laki-laki', 'memasak']"
👩🏻‍🍳,👩🏻‍🍳,woman_cook_light_skin_tone,koki_wanita_warna_kulit_cerah,koki_wanita_warna_kulit_cerah_dapur_memasak_perempuan,\U0001f469\U0001f3fb\u200d\U0001f373,True,woman_cook_light_skin,"['koki', 'wanita', 'warna', 'kulit', 'cerah', 'dapur', 'memasak', 'perempuan']"
👩🏼‍🍳,👩🏼‍🍳,woman_cook_medium-light_skin_tone,koki_wanita_warna_kulit_cerah-sedang,koki_wanita_warna_kulit_cerah-sedang_dapur_memasak_perempuan,\U0001f469\U0001f3fc\u200d\U0001f373,True,woman_cook,"['koki', 'wanita', 'warna', 'kulit', 'cerah-sedang', 'dapur', 'memasak', 'perempuan']"
👩🏽‍🍳,👩🏽‍🍳,woman_cook_medium_skin_tone,koki_wanita_warna_kulit_sedang,koki_wanita_warna_kulit_sedang_dapur_memasak_perempuan,\U0001f469\U0001f3fd\u200d\U0001f373,True,woman_cook_medium_skin,"['koki', 'wanita', 'warna', 'kulit', 'sedang', 'dapur', 'memasak', 'perempuan']"
👩🏾‍🍳,👩🏾‍🍳,woman_cook_medium-dark_skin_tone,koki_wanita_warna_kulit_gelap-sedang,koki_wanita_warna_kulit_gelap-sedang_dapur_memasak_perempuan,\U0001f469\U0001f3fe\u200d\U0001f373,True,woman_cook,"['koki', 'wanita', 'warna', 'kulit', 'gelap-sedang', 'dapur', 'memasak', 'perempuan']"
👩🏿‍🍳,👩🏿‍🍳,woman_cook_dark_skin_tone,koki_wanita_warna_kulit_gelap,koki_wanita_warna_kulit_gelap_dapur_memasak_perempuan,\U0001f469\U0001f3ff\u200d\U0001f373,True,woman_cook_dark_skin,"['koki', 'wanita', 'warna', 'kulit', 'gelap', 'dapur', 'memasak', 'perempuan']"
🧑🏻‍🔧,🧑🏻‍🔧,mechanic_light_skin_tone,mekanik_warna_kulit_cerah,mekanik_warna_kulit_cerah_pekerja_terlatih_tukang_ledeng_listrik,\U0001f9d1\U0001f3fb\u200d\U0001f527,True,mechanic_light_skin,"['mekanik', 'warna', 'kulit', 'cerah', 'pekerja', 'terlatih', 'tukang', 'ledeng', 'listrik']"
🧑🏼‍🔧,🧑🏼‍🔧,mechanic_medium-light_skin_tone,mekanik_warna_kulit_cerah-sedang,mekanik_warna_kulit_cerah-sedang_pekerja_terlatih_tukang_ledeng_listrik,\U0001f9d1\U0001f3fc\u200d\U0001f527,True,mechanic,"['mekanik', 'warna', 'kulit', 'cerah-sedang', 'pekerja', 'terlatih', 'tukang', 'ledeng', 'listrik']"
🧑🏽‍🔧,🧑🏽‍🔧,mechanic_medium_skin_tone,mekanik_warna_kulit_sedang,mekanik_warna_kulit_sedang_pekerja_terlatih_tukang_ledeng_listrik,\U0001f9d1\U0001f3fd\u200d\U0001f527,True,mechanic_medium_skin,"['mekanik', 'warna', 'kulit', 'sedang', 'pekerja', 'terlatih', 'tukang', 'ledeng', 'listrik']"
🧑🏾‍🔧,🧑🏾‍🔧,mechanic_medium-dark_skin_tone,mekanik_warna_kulit_gelap-sedang,mekanik_warna_kulit_gelap-sedang_pekerja_terlatih_tukang_ledeng_listrik,\U0001f9d1\U0001f3fe\u200d\U0001f527,True,mechanic,"['mekanik', 'warna', 'kulit', 'gelap-sedang', 'pekerja', 'terlatih', 'tukang', 'ledeng', 'listrik']"
🧑🏿‍🔧,🧑🏿‍🔧,mechanic_dark_skin_tone,mekanik_warna_kulit_gelap,mekanik_warna_kulit_gelap_pekerja_terlatih_tukang_ledeng_listrik,\U0001f9d1\U0001f3ff\u200d\U0001f527,True,mechanic_dark_skin,"['mekanik', 'warna', 'kulit', 'gelap', 'pekerja', 'terlatih', 'tukang', 'ledeng', 'listrik']"
👨🏻‍🔧,👨🏻‍🔧,man_mechanic_light_skin_tone,montir_pria_warna_kulit_cerah,montir_pria_warna_kulit_cerah_laki-laki_perbaikan_tukang,\U0001f468\U0001f3fb\u200d\U0001f527,True,man_mechanic_light_skin,"['montir', 'pria', 'warna', 'kulit', 'cerah', 'laki-laki', 'perbaikan', 'tukang']"
👨🏼‍🔧,👨🏼‍🔧,man_mechanic_medium-light_skin_tone,montir_pria_warna_kulit_cerah-sedang,montir_pria_warna_kulit_cerah-sedang_laki-laki_perbaikan_tukang,\U0001f468\U0001f3fc\u200d\U0001f527,True,man_mechanic,"['montir', 'pria', 'warna', 'kulit', 'cerah-sedang', 'laki-laki', 'perbaikan', 'tukang']"
👨🏽‍🔧,👨🏽‍🔧,man_mechanic_medium_skin_tone,montir_pria_warna_kulit_sedang,montir_pria_warna_kulit_sedang_laki-laki_perbaikan_tukang,\U0001f468\U0001f3fd\u200d\U0001f527,True,man_mechanic_medium_skin,"['montir', 'pria', 'warna', 'kulit', 'sedang', 'laki-laki', 'perbaikan', 'tukang']"
👨🏾‍🔧,👨🏾‍🔧,man_mechanic_medium-dark_skin_tone,montir_pria_warna_kulit_gelap-sedang,montir_pria_warna_kulit_gelap-sedang_laki-laki_perbaikan_tukang,\U0001f468\U0001f3fe\u200d\U0001f527,True,man_mechanic,"['montir', 'pria', 'warna', 'kulit', 'gelap-sedang', 'laki-laki', 'perbaikan', 'tukang']"
👨🏿‍🔧,👨🏿‍🔧,man_mechanic_dark_skin_tone,montir_pria_warna_kulit_gelap,montir_pria_warna_kulit_gelap_laki-laki_perbaikan_tukang,\U0001f468\U0001f3ff\u200d\U0001f527,True,man_mechanic_dark_skin,"['montir', 'pria', 'warna', 'kulit', 'gelap', 'laki-laki', 'perbaikan', 'tukang']"
👩🏻‍🔧,👩🏻‍🔧,woman_mechanic_light_skin_tone,montir_wanita_warna_kulit_cerah,montir_wanita_warna_kulit_cerah_perbaikan_perempuan_tukang,\U0001f469\U0001f3fb\u200d\U0001f527,True,woman_mechanic_light_skin,"['montir', 'wanita', 'warna', 'kulit', 'cerah', 'perbaikan', 'perempuan', 'tukang']"
👩🏼‍🔧,👩🏼‍🔧,woman_mechanic_medium-light_skin_tone,montir_wanita_warna_kulit_cerah-sedang,montir_wanita_warna_kulit_cerah-sedang_perbaikan_perempuan_tukang,\U0001f469\U0001f3fc\u200d\U0001f527,True,woman_mechanic,"['montir', 'wanita', 'warna', 'kulit', 'cerah-sedang', 'perbaikan', 'perempuan', 'tukang']"
👩🏽‍🔧,👩🏽‍🔧,woman_mechanic_medium_skin_tone,montir_wanita_warna_kulit_sedang,montir_wanita_warna_kulit_sedang_perbaikan_perempuan_tukang,\U0001f469\U0001f3fd\u200d\U0001f527,True,woman_mechanic_medium_skin,"['montir', 'wanita', 'warna', 'kulit', 'sedang', 'perbaikan', 'perempuan', 'tukang']"
👩🏾‍🔧,👩🏾‍🔧,woman_mechanic_medium-dark_skin_tone,montir_wanita_warna_kulit_gelap-sedang,montir_wanita_warna_kulit_gelap-sedang_perbaikan_perempuan_tukang,\U0001f469\U0001f3fe\u200d\U0001f527,True,woman_mechanic,"['montir', 'wanita', 'warna', 'kulit', 'gelap-sedang', 'perbaikan', 'perempuan', 'tukang']"
👩🏿‍🔧,👩🏿‍🔧,woman_mechanic_dark_skin_tone,montir_wanita_warna_kulit_gelap,montir_wanita_warna_kulit_gelap_perbaikan_perempuan_tukang,\U0001f469\U0001f3ff\u200d\U0001f527,True,woman_mechanic_dark_skin,"['montir', 'wanita', 'warna', 'kulit', 'gelap', 'perbaikan', 'perempuan', 'tukang']"
🧑🏻‍🏭,🧑🏻‍🏭,factory_worker_light_skin_tone,pekerja_pabrik_warna_kulit_cerah,pekerja_pabrik_warna_kulit_cerah_industri_perakitan,\U0001f9d1\U0001f3fb\u200d\U0001f3ed,True,factory_worker_light_skin,"['pekerja', 'pabrik', 'warna', 'kulit', 'cerah', 'industri', 'perakitan']"
🧑🏼‍🏭,🧑🏼‍🏭,factory_worker_medium-light_skin_tone,pekerja_pabrik_warna_kulit_cerah-sedang,pekerja_pabrik_warna_kulit_cerah-sedang_industri_perakitan,\U0001f9d1\U0001f3fc\u200d\U0001f3ed,True,factory_worker,"['pekerja', 'pabrik', 'warna', 'kulit', 'cerah-sedang', 'industri', 'perakitan']"
🧑🏽‍🏭,🧑🏽‍🏭,factory_worker_medium_skin_tone,pekerja_pabrik_warna_kulit_sedang,pekerja_pabrik_warna_kulit_sedang_industri_perakitan,\U0001f9d1\U0001f3fd\u200d\U0001f3ed,True,factory_worker_medium_skin,"['pekerja', 'pabrik', 'warna', 'kulit', 'sedang', 'industri', 'perakitan']"
🧑🏾‍🏭,🧑🏾‍🏭,factory_worker_medium-dark_skin_tone,pekerja_pabrik_warna_kulit_gelap-sedang,pekerja_pabrik_warna_kulit_gelap-sedang_industri_perakitan,\U0001f9d1\U0001f3fe\u200d\U0001f3ed,True,factory_worker,"['pekerja', 'pabrik', 'warna', 'kulit', 'gelap-sedang', 'industri', 'perakitan']"
🧑🏿‍🏭,🧑🏿‍🏭,factory_worker_dark_skin_tone,pekerja_pabrik_warna_kulit_gelap,pekerja_pabrik_warna_kulit_gelap_industri_perakitan,\U0001f9d1\U0001f3ff\u200d\U0001f3ed,True,factory_worker_dark_skin,"['pekerja', 'pabrik', 'warna', 'kulit', 'gelap', 'industri', 'perakitan']"
👨🏻‍🏭,👨🏻‍🏭,man_factory_worker_light_skin_tone,pekerja_pabrik_pria_warna_kulit_cerah,pekerja_pabrik_pria_warna_kulit_cerah_laki-laki,\U0001f468\U0001f3fb\u200d\U0001f3ed,True,man_factory_worker_light_skin,"['pekerja', 'pabrik', 'pria', 'warna', 'kulit', 'cerah', 'laki-laki']"
👨🏼‍🏭,👨🏼‍🏭,man_factory_worker_medium-light_skin_tone,pekerja_pabrik_pria_warna_kulit_cerah-sedang,pekerja_pabrik_pria_warna_kulit_cerah-sedang_laki-laki,\U0001f468\U0001f3fc\u200d\U0001f3ed,True,man_factory_worker,"['pekerja', 'pabrik', 'pria', 'warna', 'kulit', 'cerah-sedang', 'laki-laki']"
👨🏽‍🏭,👨🏽‍🏭,man_factory_worker_medium_skin_tone,pekerja_pabrik_pria_warna_kulit_sedang,pekerja_pabrik_pria_warna_kulit_sedang_laki-laki,\U0001f468\U0001f3fd\u200d\U0001f3ed,True,man_factory_worker_medium_skin,"['pekerja', 'pabrik', 'pria', 'warna', 'kulit', 'sedang', 'laki-laki']"
👨🏾‍🏭,👨🏾‍🏭,man_factory_worker_medium-dark_skin_tone,pekerja_pabrik_pria_warna_kulit_gelap-sedang,pekerja_pabrik_pria_warna_kulit_gelap-sedang_laki-laki,\U0001f468\U0001f3fe\u200d\U0001f3ed,True,man_factory_worker,"['pekerja', 'pabrik', 'pria', 'warna', 'kulit', 'gelap-sedang', 'laki-laki']"
👨🏿‍🏭,👨🏿‍🏭,man_factory_worker_dark_skin_tone,pekerja_pabrik_pria_warna_kulit_gelap,pekerja_pabrik_pria_warna_kulit_gelap_laki-laki,\U0001f468\U0001f3ff\u200d\U0001f3ed,True,man_factory_worker_dark_skin,"['pekerja', 'pabrik', 'pria', 'warna', 'kulit', 'gelap', 'laki-laki']"
👩🏻‍🏭,👩🏻‍🏭,woman_factory_worker_light_skin_tone,pekerja_pabrik_wanita_warna_kulit_cerah,pekerja_pabrik_wanita_warna_kulit_cerah_perempuan,\U0001f469\U0001f3fb\u200d\U0001f3ed,True,woman_factory_worker_light_skin,"['pekerja', 'pabrik', 'wanita', 'warna', 'kulit', 'cerah', 'perempuan']"
👩🏼‍🏭,👩🏼‍🏭,woman_factory_worker_medium-light_skin_tone,pekerja_pabrik_wanita_warna_kulit_cerah-sedang,pekerja_pabrik_wanita_warna_kulit_cerah-sedang_perempuan,\U0001f469\U0001f3fc\u200d\U0001f3ed,True,woman_factory_worker,"['pekerja', 'pabrik', 'wanita', 'warna', 'kulit', 'cerah-sedang', 'perempuan']"
👩🏽‍🏭,👩🏽‍🏭,woman_factory_worker_medium_skin_tone,pekerja_pabrik_wanita_warna_kulit_sedang,pekerja_pabrik_wanita_warna_kulit_sedang_perempuan,\U0001f469\U0001f3fd\u200d\U0001f3ed,True,woman_factory_worker_medium_skin,"['pekerja', 'pabrik', 'wanita', 'warna', 'kulit', 'sedang', 'perempuan']"
👩🏾‍🏭,👩🏾‍🏭,woman_factory_worker_medium-dark_skin_tone,pekerja_pabrik_wanita_warna_kulit_gelap-sedang,pekerja_pabrik_wanita_warna_kulit_gelap-sedang_perempuan,\U0001f469\U0001f3fe\u200d\U0001f3ed,True,woman_factory_worker,"['pekerja', 'pabrik', 'wanita', 'warna', 'kulit', 'gelap-sedang', 'perempuan']"
👩🏿‍🏭,👩🏿‍🏭,woman_factory_worker_dark_skin_tone,pekerja_pabrik_wanita_warna_kulit_gelap,pekerja_pabrik_wanita_warna_kulit_gelap_perempuan,\U0001f469\U0001f3ff\u200d\U0001f3ed,True,woman_factory_worker_dark_skin,"['pekerja', 'pabrik', 'wanita', 'warna', 'kulit', 'gelap', 'perempuan']"
🧑🏻‍💼,🧑🏻‍💼,office_worker_light_skin_tone,pekerja_kantoran_warna_kulit_cerah,pekerja_kantoran_warna_kulit_cerah_arsitek_bisnis_kerah_putih_manajer,\U0001f9d1\U0001f3fb\u200d\U0001f4bc,True,office_worker_light_skin,"['pekerja', 'kantoran', 'warna', 'kulit', 'cerah', 'arsitek', 'bisnis', 'kerah', 'putih', 'manajer']"
🧑🏼‍💼,🧑🏼‍💼,office_worker_medium-light_skin_tone,pekerja_kantoran_warna_kulit_cerah-sedang,pekerja_kantoran_warna_kulit_cerah-sedang_arsitek_bisnis_kerah_putih_manajer,\U0001f9d1\U0001f3fc\u200d\U0001f4bc,True,office_worker,"['pekerja', 'kantoran', 'warna', 'kulit', 'cerah-sedang', 'arsitek', 'bisnis', 'kerah', 'putih', 'manajer']"
🧑🏽‍💼,🧑🏽‍💼,office_worker_medium_skin_tone,pekerja_kantoran_warna_kulit_sedang,pekerja_kantoran_warna_kulit_sedang_arsitek_bisnis_kerah_putih_manajer,\U0001f9d1\U0001f3fd\u200d\U0001f4bc,True,office_worker_medium_skin,"['pekerja', 'kantoran', 'warna', 'kulit', 'sedang', 'arsitek', 'bisnis', 'kerah', 'putih', 'manajer']"
🧑🏾‍💼,🧑🏾‍💼,office_worker_medium-dark_skin_tone,pekerja_kantoran_warna_kulit_gelap-sedang,pekerja_kantoran_warna_kulit_gelap-sedang_arsitek_bisnis_kerah_putih_manajer,\U0001f9d1\U0001f3fe\u200d\U0001f4bc,True,office_worker,"['pekerja', 'kantoran', 'warna', 'kulit', 'gelap-sedang', 'arsitek', 'bisnis', 'kerah', 'putih', 'manajer']"
🧑🏿‍💼,🧑🏿‍💼,office_worker_dark_skin_tone,pekerja_kantoran_warna_kulit_gelap,pekerja_kantoran_warna_kulit_gelap_arsitek_bisnis_kerah_putih_manajer,\U0001f9d1\U0001f3ff\u200d\U0001f4bc,True,office_worker_dark_skin,"['pekerja', 'kantoran', 'warna', 'kulit', 'gelap', 'arsitek', 'bisnis', 'kerah', 'putih', 'manajer']"
👨🏻‍💼,👨🏻‍💼,man_office_worker_light_skin_tone,pekerja_kantor_pria_warna_kulit_cerah,pekerja_kantor_pria_warna_kulit_cerah_karyawan_laki-laki,\U0001f468\U0001f3fb\u200d\U0001f4bc,True,man_office_worker_light_skin,"['pekerja', 'kantor', 'pria', 'warna', 'kulit', 'cerah', 'karyawan', 'laki-laki']"
👨🏼‍💼,👨🏼‍💼,man_office_worker_medium-light_skin_tone,pekerja_kantor_pria_warna_kulit_cerah-sedang,pekerja_kantor_pria_warna_kulit_cerah-sedang_karyawan_laki-laki,\U0001f468\U0001f3fc\u200d\U0001f4bc,True,man_office_worker,"['pekerja', 'kantor', 'pria', 'warna', 'kulit', 'cerah-sedang', 'karyawan', 'laki-laki']"
👨🏽‍💼,👨🏽‍💼,man_office_worker_medium_skin_tone,pekerja_kantor_pria_warna_kulit_sedang,pekerja_kantor_pria_warna_kulit_sedang_karyawan_laki-laki,\U0001f468\U0001f3fd\u200d\U0001f4bc,True,man_office_worker_medium_skin,"['pekerja', 'kantor', 'pria', 'warna', 'kulit', 'sedang', 'karyawan', 'laki-laki']"
👨🏾‍💼,👨🏾‍💼,man_office_worker_medium-dark_skin_tone,pekerja_kantor_pria_warna_kulit_gelap-sedang,pekerja_kantor_pria_warna_kulit_gelap-sedang_karyawan_laki-laki,\U0001f468\U0001f3fe\u200d\U0001f4bc,True,man_office_worker,"['pekerja', 'kantor', 'pria', 'warna', 'kulit', 'gelap-sedang', 'karyawan', 'laki-laki']"
👨🏿‍💼,👨🏿‍💼,man_office_worker_dark_skin_tone,pekerja_kantor_pria_warna_kulit_gelap,pekerja_kantor_pria_warna_kulit_gelap_karyawan_laki-laki,\U0001f468\U0001f3ff\u200d\U0001f4bc,True,man_office_worker_dark_skin,"['pekerja', 'kantor', 'pria', 'warna', 'kulit', 'gelap', 'karyawan', 'laki-laki']"
👩🏻‍💼,👩🏻‍💼,woman_office_worker_light_skin_tone,pekerja_kantor_wanita_warna_kulit_cerah,pekerja_kantor_wanita_warna_kulit_cerah_karyawan_perempuan,\U0001f469\U0001f3fb\u200d\U0001f4bc,True,woman_office_worker_light_skin,"['pekerja', 'kantor', 'wanita', 'warna', 'kulit', 'cerah', 'karyawan', 'perempuan']"
👩🏼‍💼,👩🏼‍💼,woman_office_worker_medium-light_skin_tone,pekerja_kantor_wanita_warna_kulit_cerah-sedang,pekerja_kantor_wanita_warna_kulit_cerah-sedang_karyawan_perempuan,\U0001f469\U0001f3fc\u200d\U0001f4bc,True,woman_office_worker,"['pekerja', 'kantor', 'wanita', 'warna', 'kulit', 'cerah-sedang', 'karyawan', 'perempuan']"
👩🏽‍💼,👩🏽‍💼,woman_office_worker_medium_skin_tone,pekerja_kantor_wanita_warna_kulit_sedang,pekerja_kantor_wanita_warna_kulit_sedang_karyawan_perempuan,\U0001f469\U0001f3fd\u200d\U0001f4bc,True,woman_office_worker_medium_skin,"['pekerja', 'kantor', 'wanita', 'warna', 'kulit', 'sedang', 'karyawan', 'perempuan']"
👩🏾‍💼,👩🏾‍💼,woman_office_worker_medium-dark_skin_tone,pekerja_kantor_wanita_warna_kulit_gelap-sedang,pekerja_kantor_wanita_warna_kulit_gelap-sedang_karyawan_perempuan,\U0001f469\U0001f3fe\u200d\U0001f4bc,True,woman_office_worker,"['pekerja', 'kantor', 'wanita', 'warna', 'kulit', 'gelap-sedang', 'karyawan', 'perempuan']"
👩🏿‍💼,👩🏿‍💼,woman_office_worker_dark_skin_tone,pekerja_kantor_wanita_warna_kulit_gelap,pekerja_kantor_wanita_warna_kulit_gelap_karyawan_perempuan,\U0001f469\U0001f3ff\u200d\U0001f4bc,True,woman_office_worker_dark_skin,"['pekerja', 'kantor', 'wanita', 'warna', 'kulit', 'gelap', 'karyawan', 'perempuan']"
🧑🏻‍🔬,🧑🏻‍🔬,scientist_light_skin_tone,ilmuwan_warna_kulit_cerah,ilmuwan_warna_kulit_cerah_ahli_biologi_fisika_kimia_insinyur,\U0001f9d1\U0001f3fb\u200d\U0001f52c,True,scientist_light_skin,"['ilmuwan', 'warna', 'kulit', 'cerah', 'ahli', 'biologi', 'fisika', 'kimia', 'insinyur']"
🧑🏼‍🔬,🧑🏼‍🔬,scientist_medium-light_skin_tone,ilmuwan_warna_kulit_cerah-sedang,ilmuwan_warna_kulit_cerah-sedang_ahli_biologi_fisika_kimia_insinyur,\U0001f9d1\U0001f3fc\u200d\U0001f52c,True,scientist,"['ilmuwan', 'warna', 'kulit', 'cerah-sedang', 'ahli', 'biologi', 'fisika', 'kimia', 'insinyur']"
🧑🏽‍🔬,🧑🏽‍🔬,scientist_medium_skin_tone,ilmuwan_warna_kulit_sedang,ilmuwan_warna_kulit_sedang_ahli_biologi_fisika_kimia_insinyur,\U0001f9d1\U0001f3fd\u200d\U0001f52c,True,scientist_medium_skin,"['ilmuwan', 'warna', 'kulit', 'sedang', 'ahli', 'biologi', 'fisika', 'kimia', 'insinyur']"
🧑🏾‍🔬,🧑🏾‍🔬,scientist_medium-dark_skin_tone,ilmuwan_warna_kulit_gelap-sedang,ilmuwan_warna_kulit_gelap-sedang_ahli_biologi_fisika_kimia_insinyur,\U0001f9d1\U0001f3fe\u200d\U0001f52c,True,scientist,"['ilmuwan', 'warna', 'kulit', 'gelap-sedang', 'ahli', 'biologi', 'fisika', 'kimia', 'insinyur']"
🧑🏿‍🔬,🧑🏿‍🔬,scientist_dark_skin_tone,ilmuwan_warna_kulit_gelap,ilmuwan_warna_kulit_gelap_ahli_biologi_fisika_kimia_insinyur,\U0001f9d1\U0001f3ff\u200d\U0001f52c,True,scientist_dark_skin,"['ilmuwan', 'warna', 'kulit', 'gelap', 'ahli', 'biologi', 'fisika', 'kimia', 'insinyur']"
👨🏻‍🔬,👨🏻‍🔬,man_scientist_light_skin_tone,ilmuwan_pria_warna_kulit_cerah,ilmuwan_pria_warna_kulit_cerah_laboratorium_laki-laki_sains,\U0001f468\U0001f3fb\u200d\U0001f52c,True,man_scientist_light_skin,"['ilmuwan', 'pria', 'warna', 'kulit', 'cerah', 'laboratorium', 'laki-laki', 'sains']"
👨🏼‍🔬,👨🏼‍🔬,man_scientist_medium-light_skin_tone,ilmuwan_pria_warna_kulit_cerah-sedang,ilmuwan_pria_warna_kulit_cerah-sedang_laboratorium_laki-laki_sains,\U0001f468\U0001f3fc\u200d\U0001f52c,True,man_scientist,"['ilmuwan', 'pria', 'warna', 'kulit', 'cerah-sedang', 'laboratorium', 'laki-laki', 'sains']"
👨🏽‍🔬,👨🏽‍🔬,man_scientist_medium_skin_tone,ilmuwan_pria_warna_kulit_sedang,ilmuwan_pria_warna_kulit_sedang_laboratorium_laki-laki_sains,\U0001f468\U0001f3fd\u200d\U0001f52c,True,man_scientist_medium_skin,"['ilmuwan', 'pria', 'warna', 'kulit', 'sedang', 'laboratorium', 'laki-laki', 'sains']"
👨🏾‍🔬,👨🏾‍🔬,man_scientist_medium-dark_skin_tone,ilmuwan_pria_warna_kulit_gelap-sedang,ilmuwan_pria_warna_kulit_gelap-sedang_laboratorium_laki-laki_sains,\U0001f468\U0001f3fe\u200d\U0001f52c,True,man_scientist,"['ilmuwan', 'pria', 'warna', 'kulit', 'gelap-sedang', 'laboratorium', 'laki-laki', 'sains']"
👨🏿‍🔬,👨🏿‍🔬,man_scientist_dark_skin_tone,ilmuwan_pria_warna_kulit_gelap,ilmuwan_pria_warna_kulit_gelap_laboratorium_laki-laki_sains,\U0001f468\U0001f3ff\u200d\U0001f52c,True,man_scientist_dark_skin,"['ilmuwan', 'pria', 'warna', 'kulit', 'gelap', 'laboratorium', 'laki-laki', 'sains']"
👩🏻‍🔬,👩🏻‍🔬,woman_scientist_light_skin_tone,ilmuwan_wanita_warna_kulit_cerah,ilmuwan_wanita_warna_kulit_cerah_laboratorium_perempuan_sains,\U0001f469\U0001f3fb\u200d\U0001f52c,True,woman_scientist_light_skin,"['ilmuwan', 'wanita', 'warna', 'kulit', 'cerah', 'laboratorium', 'perempuan', 'sains']"
👩🏼‍🔬,👩🏼‍🔬,woman_scientist_medium-light_skin_tone,ilmuwan_wanita_warna_kulit_cerah-sedang,ilmuwan_wanita_warna_kulit_cerah-sedang_laboratorium_perempuan_sains,\U0001f469\U0001f3fc\u200d\U0001f52c,True,woman_scientist,"['ilmuwan', 'wanita', 'warna', 'kulit', 'cerah-sedang', 'laboratorium', 'perempuan', 'sains']"
👩🏽‍🔬,👩🏽‍🔬,woman_scientist_medium_skin_tone,ilmuwan_wanita_warna_kulit_sedang,ilmuwan_wanita_warna_kulit_sedang_laboratorium_perempuan_sains,\U0001f469\U0001f3fd\u200d\U0001f52c,True,woman_scientist_medium_skin,"['ilmuwan', 'wanita', 'warna', 'kulit', 'sedang', 'laboratorium', 'perempuan', 'sains']"
👩🏾‍🔬,👩🏾‍🔬,woman_scientist_medium-dark_skin_tone,ilmuwan_wanita_warna_kulit_gelap-sedang,ilmuwan_wanita_warna_kulit_gelap-sedang_laboratorium_perempuan_sains,\U0001f469\U0001f3fe\u200d\U0001f52c,True,woman_scientist,"['ilmuwan', 'wanita', 'warna', 'kulit', 'gelap-sedang', 'laboratorium', 'perempuan', 'sains']"
👩🏿‍🔬,👩🏿‍🔬,woman_scientist_dark_skin_tone,ilmuwan_wanita_warna_kulit_gelap,ilmuwan_wanita_warna_kulit_gelap_laboratorium_perempuan_sains,\U0001f469\U0001f3ff\u200d\U0001f52c,True,woman_scientist_dark_skin,"['ilmuwan', 'wanita', 'warna', 'kulit', 'gelap', 'laboratorium', 'perempuan', 'sains']"
🧑🏻‍💻,🧑🏻‍💻,technologist_light_skin_tone,ahli_teknologi_warna_kulit_cerah,ahli_teknologi_warna_kulit_cerah_pemrogram_penemu_pengembang_perangkat_lunak,\U0001f9d1\U0001f3fb\u200d\U0001f4bb,True,technologist_light_skin,"['ahli', 'teknologi', 'warna', 'kulit', 'cerah', 'pemrogram', 'penemu', 'pengembang', 'perangkat', 'lunak']"
🧑🏼‍💻,🧑🏼‍💻,technologist_medium-light_skin_tone,ahli_teknologi_warna_kulit_cerah-sedang,ahli_teknologi_warna_kulit_cerah-sedang_pemrogram_penemu_pengembang_perangkat_lunak,\U0001f9d1\U0001f3fc\u200d\U0001f4bb,True,technologist,"['ahli', 'teknologi', 'warna', 'kulit', 'cerah-sedang', 'pemrogram', 'penemu', 'pengembang', 'perangkat', 'lunak']"
🧑🏽‍💻,🧑🏽‍💻,technologist_medium_skin_tone,ahli_teknologi_warna_kulit_sedang,ahli_teknologi_warna_kulit_sedang_pemrogram_penemu_pengembang_perangkat_lunak,\U0001f9d1\U0001f3fd\u200d\U0001f4bb,True,technologist_medium_skin,"['ahli', 'teknologi', 'warna', 'kulit', 'sedang', 'pemrogram', 'penemu', 'pengembang', 'perangkat', 'lunak']"
